country,variant,metric_version,grown_edges,place_id,metric,version,value,status,detail
UK,scenario,0.5.0,4706,"South Tyneside, United Kingdom",k_avg_road,0.1.0,2.319827895302976,ok,
UK,scenario,0.5.0,4706,"South Tyneside, United Kingdom",k_avg_bike,0.1.0,2.603887997146424,ok,
UK,scenario,0.5.0,4706,"South Tyneside, United Kingdom",intersection_count_road,0.1.0,3533.0,ok,
UK,scenario,0.5.0,4706,"South Tyneside, United Kingdom",intersection_count_bike,0.1.0,1170.0,ok,
UK,scenario,0.5.0,4706,"South Tyneside, United Kingdom",intersection_density_per_km_road,0.1.0,6.423141848588038,ok,
UK,scenario,0.5.0,4706,"South Tyneside, United Kingdom",intersection_density_per_km_bike,0.1.0,3.555940234817384,ok,
UK,scenario,0.5.0,4706,"South Tyneside, United Kingdom",dead_end_proportion_road,0.1.0,0.3666188598063822,ok,
UK,scenario,0.5.0,4706,"South Tyneside, United Kingdom",dead_end_proportion_bike,0.1.0,0.009274121633672196,ok,
UK,scenario,0.5.0,4706,"South Tyneside, United Kingdom",three_way_proportion_road,0.1.0,0.5813911796342776,ok,
UK,scenario,0.5.0,4706,"South Tyneside, United Kingdom",three_way_proportion_bike,0.1.0,0.018013197788478687,ok,
UK,scenario,0.5.0,4706,"South Tyneside, United Kingdom",four_way_proportion_road,0.1.0,0.05198996055934026,ok,
UK,scenario,0.5.0,4706,"South Tyneside, United Kingdom",four_way_proportion_bike,0.1.0,0.19065453896914572,ok,
UK,scenario,0.5.0,4706,"South Tyneside, United Kingdom",self_loop_proportion_road,0.1.0,0.0017001545595054096,ok,
UK,scenario,0.5.0,4706,"South Tyneside, United Kingdom",self_loop_proportion_bike,0.1.0,0.0,ok,
UK,scenario,0.5.0,4706,"South Tyneside, United Kingdom",circuity_avg_road,0.1.0,1.0739762788808442,ok,
UK,scenario,0.5.0,4706,"South Tyneside, United Kingdom",circuity_avg_bike,0.1.0,1.02592638282692,ok,
UK,scenario,0.5.0,4706,"South Tyneside, United Kingdom",linearity_mean_road,0.1.0,0.9639140533856835,ok,
UK,scenario,0.5.0,4706,"South Tyneside, United Kingdom",linearity_mean_bike,0.1.0,0.9875980523057432,ok,
UK,scenario,0.5.0,4706,"South Tyneside, United Kingdom",linearity_median_road,0.1.0,0.9999842662431873,ok,
UK,scenario,0.5.0,4706,"South Tyneside, United Kingdom",linearity_median_bike,0.1.0,1.0,ok,
UK,scenario,0.5.0,4706,"South Tyneside, United Kingdom",orientation_entropy_road,0.1.0,3.527234819436966,ok,
UK,scenario,0.5.0,4706,"South Tyneside, United Kingdom",orientation_entropy_bike,0.1.0,3.5558191059244955,ok,
UK,scenario,0.5.0,4706,"South Tyneside, United Kingdom",orientation_order_road,0.1.0,0.05057583317918635,ok,
UK,scenario,0.5.0,4706,"South Tyneside, United Kingdom",orientation_order_bike,0.1.0,0.02505454432170162,ok,
UK,scenario,0.5.0,4706,"South Tyneside, United Kingdom",connectivity_ratio_road,0.1.0,0.3867766618842659,ok,
UK,scenario,0.5.0,4706,"South Tyneside, United Kingdom",connectivity_ratio_bike,0.1.0,0.43413618792744574,ok,
UK,scenario,0.5.0,4706,"South Tyneside, United Kingdom",meshedness_road,0.1.0,0.08008250381131737,ok,
UK,scenario,0.5.0,4706,"South Tyneside, United Kingdom",meshedness_bike,0.1.0,0.158800963511464,ok,
UK,scenario,0.5.0,4706,"South Tyneside, United Kingdom",n_components_road,0.1.0,1.0,ok,
UK,scenario,0.5.0,4706,"South Tyneside, United Kingdom",n_components_bike,0.1.0,87.0,ok,
UK,scenario,0.5.0,4706,"South Tyneside, United Kingdom",components_per_km_road,0.1.0,0.0018180418478879246,ok,
UK,scenario,0.5.0,4706,"South Tyneside, United Kingdom",components_per_km_bike,0.1.0,0.2644160687428311,ok,
UK,scenario,0.5.0,4706,"South Tyneside, United Kingdom",lcc_length_share_road,0.1.0,1.0000000000000009,ok,
UK,scenario,0.5.0,4706,"South Tyneside, United Kingdom",lcc_length_share_bike,0.1.0,0.8780738065141109,ok,
UK,scenario,0.5.0,4706,"South Tyneside, United Kingdom",lcc_length_km_road,0.1.0,550.0423442737206,ok,
UK,scenario,0.5.0,4706,"South Tyneside, United Kingdom",lcc_length_km_bike,0.1.0,288.909904492326,ok,
UK,scenario,0.5.0,4706,"South Tyneside, United Kingdom",component_size_gini_road,0.1.0,,ok,
UK,scenario,0.5.0,4706,"South Tyneside, United Kingdom",component_size_gini_bike,0.1.0,0.9523337132192,ok,
UK,scenario,0.5.0,4706,"South Tyneside, United Kingdom",street_density_km2,0.1.0,8.1902638335964,ok,
UK,scenario,0.5.0,4706,"South Tyneside, United Kingdom",cycle_network_density_km2,0.1.0,4.89929032868533,ok,
UK,scenario,0.5.0,4706,"South Tyneside, United Kingdom",intersection_density_km2_road,0.1.0,52.60722638055014,ok,
UK,scenario,0.5.0,4706,"South Tyneside, United Kingdom",intersection_density_km2_bike,0.1.0,17.42158360182385,ok,
UK,scenario,0.5.0,4706,"South Tyneside, United Kingdom",low_stress_coverage,0.1.0,0.8695587912355083,ok,
UK,scenario,0.5.0,4706,"South Tyneside, United Kingdom",lts1_coverage,0.1.0,0.48375480793116576,ok,
UK,scenario,0.5.0,4706,"South Tyneside, United Kingdom",lts2_coverage,0.1.0,0.38580398330434257,ok,
UK,scenario,0.5.0,4706,"South Tyneside, United Kingdom",bikeable_length_share,0.1.0,0.5981846773468368,ok,
UK,scenario,0.5.0,4706,"South Tyneside, United Kingdom",entropy_gap_kl,0.1.0,0.022540650814935444,ok,
UK,scenario,0.5.0,4706,"South Tyneside, United Kingdom",bike_lcc_share_of_road,0.1.0,0.5252502966363523,ok,
UK,scenario,0.5.0,4706,"South Tyneside, United Kingdom",intersection_ratio_bike_road,0.1.0,0.3311633172940843,ok,
UK,scenario,0.5.0,4706,"South Tyneside, United Kingdom",bike_offroad_share,0.1.0,0.9763678921902605,ok,
UK,scenario,0.5.0,4706,"South Tyneside, United Kingdom",modal_directness_gap,0.1.0,1.130648088189202,ok,
UK,scenario,0.5.0,4706,"South Tyneside, United Kingdom",low_stress_route_fraction,0.1.0,0.6042606516290727,ok,
UK,scenario,0.5.0,4706,"South Tyneside, United Kingdom",mean_route_lts,0.1.0,1.1232760302515632,ok,
