country,variant,metric_version,grown_edges,place_id,metric,version,value,status,detail
UK,scenario,0.5.0,8412,"Newcastle upon Tyne, United Kingdom",circuity_avg_road,0.1.0,1.0709558258920937,ok,
UK,scenario,0.5.0,8412,"Newcastle upon Tyne, United Kingdom",circuity_avg_bike,0.1.0,1.0259568145464144,ok,
UK,scenario,0.5.0,8412,"Newcastle upon Tyne, United Kingdom",linearity_mean_road,0.1.0,0.9669049062083416,ok,
UK,scenario,0.5.0,8412,"Newcastle upon Tyne, United Kingdom",linearity_mean_bike,0.1.0,0.9879212989528307,ok,
UK,scenario,0.5.0,8412,"Newcastle upon Tyne, United Kingdom",linearity_median_road,0.1.0,0.9999784860555181,ok,
UK,scenario,0.5.0,8412,"Newcastle upon Tyne, United Kingdom",linearity_median_bike,0.1.0,1.0,ok,
UK,scenario,0.5.0,8412,"Newcastle upon Tyne, United Kingdom",orientation_entropy_road,0.1.0,3.54617414916952,ok,
UK,scenario,0.5.0,8412,"Newcastle upon Tyne, United Kingdom",orientation_entropy_bike,0.1.0,3.537953696945977,ok,
UK,scenario,0.5.0,8412,"Newcastle upon Tyne, United Kingdom",orientation_order_road,0.1.0,0.03370381633939756,ok,
UK,scenario,0.5.0,8412,"Newcastle upon Tyne, United Kingdom",orientation_order_bike,0.1.0,0.041045220683847417,ok,
UK,scenario,0.5.0,8412,"Newcastle upon Tyne, United Kingdom",connectivity_ratio_road,0.1.0,0.39027762616890443,ok,
UK,scenario,0.5.0,8412,"Newcastle upon Tyne, United Kingdom",connectivity_ratio_bike,0.1.0,0.44263551043861327,ok,
UK,scenario,0.5.0,8412,"Newcastle upon Tyne, United Kingdom",meshedness_road,0.1.0,0.08536651929479831,ok,
UK,scenario,0.5.0,8412,"Newcastle upon Tyne, United Kingdom",meshedness_bike,0.1.0,0.16922855911506968,ok,
UK,scenario,0.5.0,8412,"Newcastle upon Tyne, United Kingdom",n_components_road,0.1.0,1.0,ok,
UK,scenario,0.5.0,8412,"Newcastle upon Tyne, United Kingdom",n_components_bike,0.1.0,112.0,ok,
UK,scenario,0.5.0,8412,"Newcastle upon Tyne, United Kingdom",components_per_km_road,0.1.0,0.0010614541500219676,ok,
UK,scenario,0.5.0,8412,"Newcastle upon Tyne, United Kingdom",components_per_km_bike,0.1.0,0.20307169419221854,ok,
UK,scenario,0.5.0,8412,"Newcastle upon Tyne, United Kingdom",lcc_length_share_road,0.1.0,0.9999999999999993,ok,
UK,scenario,0.5.0,8412,"Newcastle upon Tyne, United Kingdom",lcc_length_share_bike,0.1.0,0.888833991274537,ok,
UK,scenario,0.5.0,8412,"Newcastle upon Tyne, United Kingdom",lcc_length_km_road,0.1.0,942.1038110589172,ok,
UK,scenario,0.5.0,8412,"Newcastle upon Tyne, United Kingdom",lcc_length_km_bike,0.1.0,490.21803564862734,ok,
UK,scenario,0.5.0,8412,"Newcastle upon Tyne, United Kingdom",component_size_gini_road,0.1.0,,ok,
UK,scenario,0.5.0,8412,"Newcastle upon Tyne, United Kingdom",component_size_gini_bike,0.1.0,0.9508569856657685,ok,
UK,scenario,0.5.0,8412,"Newcastle upon Tyne, United Kingdom",street_density_km2,0.1.0,8.183333032633128,ok,
UK,scenario,0.5.0,8412,"Newcastle upon Tyne, United Kingdom",cycle_network_density_km2,0.1.0,4.790712356155203,ok,
UK,scenario,0.5.0,8412,"Newcastle upon Tyne, United Kingdom",intersection_density_km2_road,0.1.0,50.979500353088184,ok,
UK,scenario,0.5.0,8412,"Newcastle upon Tyne, United Kingdom",intersection_density_km2_bike,0.1.0,21.020683396570693,ok,
UK,scenario,0.5.0,8412,"Newcastle upon Tyne, United Kingdom",low_stress_coverage,0.1.0,0.8335366290437001,ok,
UK,scenario,0.5.0,8412,"Newcastle upon Tyne, United Kingdom",lts1_coverage,0.1.0,0.462025101691397,ok,
UK,scenario,0.5.0,8412,"Newcastle upon Tyne, United Kingdom",lts2_coverage,0.1.0,0.3715115273523031,ok,
UK,scenario,0.5.0,8412,"Newcastle upon Tyne, United Kingdom",bikeable_length_share,0.1.0,0.5854231200234691,ok,
UK,scenario,0.5.0,8412,"Newcastle upon Tyne, United Kingdom",entropy_gap_kl,0.1.0,0.013366246051409477,ok,
UK,scenario,0.5.0,8412,"Newcastle upon Tyne, United Kingdom",bike_lcc_share_of_road,0.1.0,0.5203439683548524,ok,
UK,scenario,0.5.0,8412,"Newcastle upon Tyne, United Kingdom",intersection_ratio_bike_road,0.1.0,0.4123360027261884,ok,
UK,scenario,0.5.0,8412,"Newcastle upon Tyne, United Kingdom",bike_offroad_share,0.1.0,0.9874435867455826,ok,
UK,scenario,0.5.0,8412,"Newcastle upon Tyne, United Kingdom",modal_directness_gap,0.1.0,1.195060198510286,ok,
UK,scenario,0.5.0,8412,"Newcastle upon Tyne, United Kingdom",low_stress_route_fraction,0.1.0,0.5253007518796993,ok,
UK,scenario,0.5.0,8412,"Newcastle upon Tyne, United Kingdom",mean_route_lts,0.1.0,1.1062512967483458,ok,
