country,variant,metric_version,grown_edges,place_id,metric,version,value,status,detail
UK,baseline,0.5.0,10327,"Sunderland, United Kingdom",connectivity_ratio_bike,0.1.0,0.6224235963041933,ok,
UK,baseline,0.5.0,10327,"Sunderland, United Kingdom",meshedness_road,0.1.0,0.07777633907376236,ok,
UK,baseline,0.5.0,10327,"Sunderland, United Kingdom",meshedness_bike,0.1.0,0.4756065049320181,ok,
UK,baseline,0.5.0,10327,"Sunderland, United Kingdom",n_components_road,0.1.0,1.0,ok,
UK,baseline,0.5.0,10327,"Sunderland, United Kingdom",n_components_bike,0.1.0,159.0,ok,
UK,baseline,0.5.0,10327,"Sunderland, United Kingdom",components_per_km_road,0.1.0,0.0008764828292530411,ok,
UK,baseline,0.5.0,10327,"Sunderland, United Kingdom",components_per_km_bike,0.1.0,0.4280881227713211,ok,
UK,baseline,0.5.0,10327,"Sunderland, United Kingdom",lcc_length_share_road,0.1.0,0.9999999999999971,ok,
UK,baseline,0.5.0,10327,"Sunderland, United Kingdom",lcc_length_share_bike,0.1.0,0.16141343067867003,ok,
UK,baseline,0.5.0,10327,"Sunderland, United Kingdom",lcc_length_km_road,0.1.0,1140.9236628767962,ok,
UK,baseline,0.5.0,10327,"Sunderland, United Kingdom",lcc_length_km_bike,0.1.0,59.95199145391448,ok,
UK,baseline,0.5.0,10327,"Sunderland, United Kingdom",component_size_gini_road,0.1.0,,ok,
UK,baseline,0.5.0,10327,"Sunderland, United Kingdom",component_size_gini_bike,0.1.0,0.782474421241186,ok,
UK,baseline,0.5.0,10327,"Sunderland, United Kingdom",street_density_km2,0.1.0,8.169999676248356,ok,
UK,baseline,0.5.0,10327,"Sunderland, United Kingdom",cycle_network_density_km2,0.1.0,2.659680061188038,ok,
UK,baseline,0.5.0,10327,"Sunderland, United Kingdom",intersection_density_km2_road,0.1.0,52.668157891730395,ok,
UK,baseline,0.5.0,10327,"Sunderland, United Kingdom",intersection_density_km2_bike,0.1.0,9.45950191366089,ok,
UK,baseline,0.5.0,10327,"Sunderland, United Kingdom",low_stress_coverage,0.1.0,0.7772595193373351,ok,
UK,baseline,0.5.0,10327,"Sunderland, United Kingdom",lts1_coverage,0.1.0,0.35340806915774836,ok,
UK,baseline,0.5.0,10327,"Sunderland, United Kingdom",lts2_coverage,0.1.0,0.42385145017958686,ok,
UK,baseline,0.5.0,10327,"Sunderland, United Kingdom",bikeable_length_share,0.1.0,0.32554224805175963,ok,
UK,baseline,0.5.0,10327,"Sunderland, United Kingdom",entropy_gap_kl,0.1.0,0.03100914721080454,ok,
UK,baseline,0.5.0,10327,"Sunderland, United Kingdom",bike_lcc_share_of_road,0.1.0,0.0525468910888811,ok,
UK,baseline,0.5.0,10327,"Sunderland, United Kingdom",intersection_ratio_bike_road,0.1.0,0.1796057104010877,ok,
UK,baseline,0.5.0,10327,"Sunderland, United Kingdom",bike_offroad_share,0.1.0,0.9583473785540915,ok,
UK,baseline,0.5.0,10327,"Sunderland, United Kingdom",modal_directness_gap,0.1.0,1.197861681415874,ok,
UK,baseline,0.5.0,10327,"Sunderland, United Kingdom",low_stress_route_fraction,0.1.0,0.0175060767496631,ok,
UK,baseline,0.5.0,10327,"Sunderland, United Kingdom",mean_route_lts,0.1.0,1.3740084121676877,ok,
