country,variant,metric_version,grown_edges,place_id,metric,version,value,status,detail
UK,baseline,0.5.0,8110,"North Tyneside, United Kingdom",self_loop_proportion_road,0.1.0,0.0012561499005547996,ok,
UK,baseline,0.5.0,8110,"North Tyneside, United Kingdom",self_loop_proportion_bike,0.1.0,0.00034048348655090226,ok,
UK,baseline,0.5.0,8110,"North Tyneside, United Kingdom",circuity_avg_road,0.1.0,1.0820380283950555,ok,
UK,baseline,0.5.0,8110,"North Tyneside, United Kingdom",circuity_avg_bike,0.1.0,1.0428976292135488,ok,
UK,baseline,0.5.0,8110,"North Tyneside, United Kingdom",linearity_mean_road,0.1.0,0.964564810578323,ok,
UK,baseline,0.5.0,8110,"North Tyneside, United Kingdom",linearity_mean_bike,0.1.0,0.969913805535599,ok,
UK,baseline,0.5.0,8110,"North Tyneside, United Kingdom",linearity_median_road,0.1.0,0.9999678894379406,ok,
UK,baseline,0.5.0,8110,"North Tyneside, United Kingdom",linearity_median_bike,0.1.0,0.9988614485442042,ok,
UK,baseline,0.5.0,8110,"North Tyneside, United Kingdom",orientation_entropy_road,0.1.0,3.5393850406992344,ok,
UK,baseline,0.5.0,8110,"North Tyneside, United Kingdom",orientation_entropy_bike,0.1.0,3.5626473341038887,ok,
UK,baseline,0.5.0,8110,"North Tyneside, United Kingdom",orientation_order_road,0.1.0,0.039768949432133605,ok,
UK,baseline,0.5.0,8110,"North Tyneside, United Kingdom",orientation_order_bike,0.1.0,0.018907920549636192,ok,
UK,baseline,0.5.0,8110,"North Tyneside, United Kingdom",connectivity_ratio_road,0.1.0,0.3808555595423195,ok,
UK,baseline,0.5.0,8110,"North Tyneside, United Kingdom",connectivity_ratio_bike,0.1.0,0.6875,ok,
UK,baseline,0.5.0,8110,"North Tyneside, United Kingdom",meshedness_road,0.1.0,0.07128760241612343,ok,
UK,baseline,0.5.0,8110,"North Tyneside, United Kingdom",meshedness_bike,0.1.0,0.5474978050921862,ok,
UK,baseline,0.5.0,8110,"North Tyneside, United Kingdom",n_components_road,0.1.0,2.0,ok,
UK,baseline,0.5.0,8110,"North Tyneside, United Kingdom",n_components_bike,0.1.0,94.0,ok,
UK,baseline,0.5.0,8110,"North Tyneside, United Kingdom",components_per_km_road,0.1.0,0.0025873416802999244,ok,
UK,baseline,0.5.0,8110,"North Tyneside, United Kingdom",components_per_km_bike,0.1.0,0.22658007634459845,ok,
UK,baseline,0.5.0,8110,"North Tyneside, United Kingdom",lcc_length_share_road,0.1.0,0.9998210874281134,ok,
UK,baseline,0.5.0,8110,"North Tyneside, United Kingdom",lcc_length_share_bike,0.1.0,0.4853678225232168,ok,
UK,baseline,0.5.0,8110,"North Tyneside, United Kingdom",lcc_length_km_road,0.1.0,772.8558582275954,ok,
UK,baseline,0.5.0,8110,"North Tyneside, United Kingdom",lcc_length_km_bike,0.1.0,201.36181456569645,ok,
UK,baseline,0.5.0,8110,"North Tyneside, United Kingdom",component_size_gini_road,0.1.0,0.49982108742811415,ok,
UK,baseline,0.5.0,8110,"North Tyneside, United Kingdom",component_size_gini_bike,0.1.0,0.8830074341237166,ok,
UK,baseline,0.5.0,8110,"North Tyneside, United Kingdom",street_density_km2,0.1.0,9.073757246960183,ok,
UK,baseline,0.5.0,8110,"North Tyneside, United Kingdom",cycle_network_density_km2,0.1.0,4.869866772641914,ok,
UK,baseline,0.5.0,8110,"North Tyneside, United Kingdom",intersection_density_km2_road,0.1.0,61.0399668371573,ok,
UK,baseline,0.5.0,8110,"North Tyneside, United Kingdom",intersection_density_km2_bike,0.1.0,26.106324278045737,ok,
UK,baseline,0.5.0,8110,"North Tyneside, United Kingdom",low_stress_coverage,0.1.0,0.8000324602240837,ok,
UK,baseline,0.5.0,8110,"North Tyneside, United Kingdom",lts1_coverage,0.1.0,0.3769484528765941,ok,
UK,baseline,0.5.0,8110,"North Tyneside, United Kingdom",lts2_coverage,0.1.0,0.4230840073474895,ok,
UK,baseline,0.5.0,8110,"North Tyneside, United Kingdom",bikeable_length_share,0.1.0,0.5366979345048466,ok,
UK,baseline,0.5.0,8110,"North Tyneside, United Kingdom",entropy_gap_kl,0.1.0,0.022371845391999462,ok,
UK,baseline,0.5.0,8110,"North Tyneside, United Kingdom",bike_lcc_share_of_road,0.1.0,0.26049590782332543,ok,
UK,baseline,0.5.0,8110,"North Tyneside, United Kingdom",intersection_ratio_bike_road,0.1.0,0.4276923076923077,ok,
UK,baseline,0.5.0,8110,"North Tyneside, United Kingdom",bike_offroad_share,0.1.0,0.9824862440149582,ok,
UK,baseline,0.5.0,8110,"North Tyneside, United Kingdom",modal_directness_gap,0.1.0,1.1539081601750931,ok,
UK,baseline,0.5.0,8110,"North Tyneside, United Kingdom",low_stress_route_fraction,0.1.0,0.1231328320802005,ok,
UK,baseline,0.5.0,8110,"North Tyneside, United Kingdom",mean_route_lts,0.1.0,1.307900989857217,ok,
