STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,TRAN_MODE,Mode of transport,TERRITORIAL_LEVEL,Territorial level,TRAVEL_TIME,Travel time,SERVICE,Service,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.CFE.EDS:DSD_FUA_TRAN@DF_TRAN_COMMUT(1.2),Main mode of transport to work - Cities and FUAs,I,USA118F,Stark,A,Annual,COMMUT,Employed persons commuting to work,PT_WR,Percentage of workers,BIKE,Bicycle,FUA,FUA,_Z,Not applicable,_Z,Not applicable,2022,,0.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_FUA_TRAN@DF_TRAN_COMMUT(1.2),Main mode of transport to work - Cities and FUAs,I,USA118F,Stark,A,Annual,COMMUT,Employed persons commuting to work,PT_WR,Percentage of workers,BIKE,Bicycle,FUA,FUA,_Z,Not applicable,_Z,Not applicable,2023,,0.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_FUA_TRAN@DF_TRAN_COMMUT(1.2),Main mode of transport to work - Cities and FUAs,I,USA120F,Cumberland (NC),A,Annual,COMMUT,Employed persons commuting to work,PT_WR,Percentage of workers,BIKE,Bicycle,FUA,FUA,_Z,Not applicable,_Z,Not applicable,2016,,0.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_FUA_TRAN@DF_TRAN_COMMUT(1.2),Main mode of transport to work - Cities and FUAs,I,USA120F,Cumberland (NC),A,Annual,COMMUT,Employed persons commuting to work,PT_WR,Percentage of workers,BIKE,Bicycle,FUA,FUA,_Z,Not applicable,_Z,Not applicable,2017,,0.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_FUA_TRAN@DF_TRAN_COMMUT(1.2),Main mode of transport to work - Cities and FUAs,I,USA120F,Cumberland (NC),A,Annual,COMMUT,Employed persons commuting to work,PT_WR,Percentage of workers,BIKE,Bicycle,FUA,FUA,_Z,Not applicable,_Z,Not applicable,2018,,0.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_FUA_TRAN@DF_TRAN_COMMUT(1.2),Main mode of transport to work - Cities and FUAs,I,USA120F,Cumberland (NC),A,Annual,COMMUT,Employed persons commuting to work,PT_WR,Percentage of workers,BIKE,Bicycle,FUA,FUA,_Z,Not applicable,_Z,Not applicable,2019,,0.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_FUA_TRAN@DF_TRAN_COMMUT(1.2),Main mode of transport to work - Cities and FUAs,I,USA120F,Cumberland (NC),A,Annual,COMMUT,Employed persons commuting to work,PT_WR,Percentage of workers,BIKE,Bicycle,FUA,FUA,_Z,Not applicable,_Z,Not applicable,2020,,0.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_FUA_TRAN@DF_TRAN_COMMUT(1.2),Main mode of transport to work - Cities and FUAs,I,USA120F,Cumberland (NC),A,Annual,COMMUT,Employed persons commuting to work,PT_WR,Percentage of workers,BIKE,Bicycle,FUA,FUA,_Z,Not applicable,_Z,Not applicable,2021,,0.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_FUA_TRAN@DF_TRAN_COMMUT(1.2),Main mode of transport to work - Cities and FUAs,I,USA120F,Cumberland (NC),A,Annual,COMMUT,Employed persons commuting to work,PT_WR,Percentage of workers,BIKE,Bicycle,FUA,FUA,_Z,Not applicable,_Z,Not applicable,2022,,0.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_FUA_TRAN@DF_TRAN_COMMUT(1.2),Main mode of transport to work - Cities and FUAs,I,USA120F,Cumberland (NC),A,Annual,COMMUT,Employed persons commuting to work,PT_WR,Percentage of workers,BIKE,Bicycle,FUA,FUA,_Z,Not applicable,_Z,Not applicable,2023,,0.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_FUA_TRAN@DF_TRAN_COMMUT(1.2),Main mode of transport to work - Cities and FUAs,I,USA124F,Vanderburgh,A,Annual,COMMUT,Employed persons commuting to work,PT_WR,Percentage of workers,BIKE,Bicycle,FUA,FUA,_Z,Not applicable,_Z,Not applicable,2017,,0.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_FUA_TRAN@DF_TRAN_COMMUT(1.2),Main mode of transport to work - Cities and FUAs,I,USA124F,Vanderburgh,A,Annual,COMMUT,Employed persons commuting to work,PT_WR,Percentage of workers,BIKE,Bicycle,FUA,FUA,_Z,Not applicable,_Z,Not applicable,2018,,0.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_FUA_TRAN@DF_TRAN_COMMUT(1.2),Main mode of transport to work - Cities and FUAs,I,USA124F,Vanderburgh,A,Annual,COMMUT,Employed persons commuting to work,PT_WR,Percentage of workers,BIKE,Bicycle,FUA,FUA,_Z,Not applicable,_Z,Not applicable,2019,,0.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_FUA_TRAN@DF_TRAN_COMMUT(1.2),Main mode of transport to work - Cities and FUAs,I,USA124F,Vanderburgh,A,Annual,COMMUT,Employed persons commuting to work,PT_WR,Percentage of workers,BIKE,Bicycle,FUA,FUA,_Z,Not applicable,_Z,Not applicable,2020,,0.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_FUA_TRAN@DF_TRAN_COMMUT(1.2),Main mode of transport to work - Cities and FUAs,I,USA124F,Vanderburgh,A,Annual,COMMUT,Employed persons commuting to work,PT_WR,Percentage of workers,BIKE,Bicycle,FUA,FUA,_Z,Not applicable,_Z,Not applicable,2021,,0.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_FUA_TRAN@DF_TRAN_COMMUT(1.2),Main mode of transport to work - Cities and FUAs,I,USA127F,Madison,A,Annual,COMMUT,Employed persons commuting to work,PT_WR,Percentage of workers,BIKE,Bicycle,FUA,FUA,_Z,Not applicable,_Z,Not applicable,2011,,0.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_FUA_TRAN@DF_TRAN_COMMUT(1.2),Main mode of transport to work - Cities and FUAs,I,USA127F,Madison,A,Annual,COMMUT,Employed persons commuting to work,PT_WR,Percentage of workers,BIKE,Bicycle,FUA,FUA,_Z,Not applicable,_Z,Not applicable,2012,,0.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_FUA_TRAN@DF_TRAN_COMMUT(1.2),Main mode of transport to work - Cities and FUAs,I,USA127F,Madison,A,Annual,COMMUT,Employed persons commuting to work,PT_WR,Percentage of workers,BIKE,Bicycle,FUA,FUA,_Z,Not applicable,_Z,Not applicable,2013,,0.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_FUA_TRAN@DF_TRAN_COMMUT(1.2),Main mode of transport to work - Cities and FUAs,I,USA127F,Madison,A,Annual,COMMUT,Employed persons commuting to work,PT_WR,Percentage of workers,BIKE,Bicycle,FUA,FUA,_Z,Not applicable,_Z,Not applicable,2014,,0.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_FUA_TRAN@DF_TRAN_COMMUT(1.2),Main mode of transport to work - Cities and FUAs,I,USA127F,Madison,A,Annual,COMMUT,Employed persons commuting to work,PT_WR,Percentage of workers,BIKE,Bicycle,FUA,FUA,_Z,Not applicable,_Z,Not applicable,2016,,0.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_FUA_TRAN@DF_TRAN_COMMUT(1.2),Main mode of transport to work - Cities and FUAs,I,USA127F,Madison,A,Annual,COMMUT,Employed persons commuting to work,PT_WR,Percentage of workers,BIKE,Bicycle,FUA,FUA,_Z,Not applicable,_Z,Not applicable,2018,,0.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_FUA_TRAN@DF_TRAN_COMMUT(1.2),Main mode of transport to work - Cities and FUAs,I,USA127F,Madison,A,Annual,COMMUT,Employed persons commuting to work,PT_WR,Percentage of workers,BIKE,Bicycle,FUA,FUA,_Z,Not applicable,_Z,Not applicable,2019,,0.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_FUA_TRAN@DF_TRAN_COMMUT(1.2),Main mode of transport to work - Cities and FUAs,I,USA127F,Madison,A,Annual,COMMUT,Employed persons commuting to work,PT_WR,Percentage of workers,BIKE,Bicycle,FUA,FUA,_Z,Not applicable,_Z,Not applicable,2020,,0.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_FUA_TRAN@DF_TRAN_COMMUT(1.2),Main mode of transport to work - Cities and FUAs,I,USA127F,Madison,A,Annual,COMMUT,Employed persons commuting to work,PT_WR,Percentage of workers,BIKE,Bicycle,FUA,FUA,_Z,Not applicable,_Z,Not applicable,2021,,0.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_FUA_TRAN@DF_TRAN_COMMUT(1.2),Main mode of transport to work - Cities and FUAs,I,USA127F,Madison,A,Annual,COMMUT,Employed persons commuting to work,PT_WR,Percentage of workers,BIKE,Bicycle,FUA,FUA,_Z,Not applicable,_Z,Not applicable,2022,,0.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_FUA_TRAN@DF_TRAN_COMMUT(1.2),Main mode of transport to work - Cities and FUAs,I,USA127F,Madison,A,Annual,COMMUT,Employed persons commuting to work,PT_WR,Percentage of workers,BIKE,Bicycle,FUA,FUA,_Z,Not applicable,_Z,Not applicable,2023,,0.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_FUA_TRAN@DF_TRAN_COMMUT(1.2),Main mode of transport to work - Cities and FUAs,I,USA131F,Luzerne,A,Annual,COMMUT,Employed persons commuting to work,PT_WR,Percentage of workers,BIKE,Bicycle,FUA,FUA,_Z,Not applicable,_Z,Not applicable,2011,,0.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_FUA_TRAN@DF_TRAN_COMMUT(1.2),Main mode of transport to work - Cities and FUAs,I,USA131F,Luzerne,A,Annual,COMMUT,Employed persons commuting to work,PT_WR,Percentage of workers,BIKE,Bicycle,FUA,FUA,_Z,Not applicable,_Z,Not applicable,2016,,0.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_FUA_TRAN@DF_TRAN_COMMUT(1.2),Main mode of transport to work - Cities and FUAs,I,USA131F,Luzerne,A,Annual,COMMUT,Employed persons commuting to work,PT_WR,Percentage of workers,BIKE,Bicycle,FUA,FUA,_Z,Not applicable,_Z,Not applicable,2017,,0.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_FUA_TRAN@DF_TRAN_COMMUT(1.2),Main mode of transport to work - Cities and FUAs,I,USA131F,Luzerne,A,Annual,COMMUT,Employed persons commuting to work,PT_WR,Percentage of workers,BIKE,Bicycle,FUA,FUA,_Z,Not applicable,_Z,Not applicable,2023,,0.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_FUA_TRAN@DF_TRAN_COMMUT(1.2),Main mode of transport to work - Cities and FUAs,I,USA134F,Sebastian,A,Annual,COMMUT,Employed persons commuting to work,PT_WR,Percentage of workers,BIKE,Bicycle,FUA,FUA,_Z,Not applicable,_Z,Not applicable,2011,,0.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_FUA_TRAN@DF_TRAN_COMMUT(1.2),Main mode of transport to work - Cities and FUAs,I,USA134F,Sebastian,A,Annual,COMMUT,Employed persons commuting to work,PT_WR,Percentage of workers,BIKE,Bicycle,FUA,FUA,_Z,Not applicable,_Z,Not applicable,2012,,0.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_FUA_TRAN@DF_TRAN_COMMUT(1.2),Main mode of transport to work - Cities and FUAs,I,USA134F,Sebastian,A,Annual,COMMUT,Employed persons commuting to work,PT_WR,Percentage of workers,BIKE,Bicycle,FUA,FUA,_Z,Not applicable,_Z,Not applicable,2013,,0.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_FUA_TRAN@DF_TRAN_COMMUT(1.2),Main mode of transport to work - Cities and FUAs,I,USA134F,Sebastian,A,Annual,COMMUT,Employed persons commuting to work,PT_WR,Percentage of workers,BIKE,Bicycle,FUA,FUA,_Z,Not applicable,_Z,Not applicable,2014,,0.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_FUA_TRAN@DF_TRAN_COMMUT(1.2),Main mode of transport to work - Cities and FUAs,I,USA134F,Sebastian,A,Annual,COMMUT,Employed persons commuting to work,PT_WR,Percentage of workers,BIKE,Bicycle,FUA,FUA,_Z,Not applicable,_Z,Not applicable,2015,,0.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_FUA_TRAN@DF_TRAN_COMMUT(1.2),Main mode of transport to work - Cities and FUAs,I,USA134F,Sebastian,A,Annual,COMMUT,Employed persons commuting to work,PT_WR,Percentage of workers,BIKE,Bicycle,FUA,FUA,_Z,Not applicable,_Z,Not applicable,2016,,0.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_FUA_TRAN@DF_TRAN_COMMUT(1.2),Main mode of transport to work - Cities and FUAs,I,USA134F,Sebastian,A,Annual,COMMUT,Employed persons commuting to work,PT_WR,Percentage of workers,BIKE,Bicycle,FUA,FUA,_Z,Not applicable,_Z,Not applicable,2017,,0.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_FUA_TRAN@DF_TRAN_COMMUT(1.2),Main mode of transport to work - Cities and FUAs,I,USA134F,Sebastian,A,Annual,COMMUT,Employed persons commuting to work,PT_WR,Percentage of workers,BIKE,Bicycle,FUA,FUA,_Z,Not applicable,_Z,Not applicable,2018,,0.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_FUA_TRAN@DF_TRAN_COMMUT(1.2),Main mode of transport to work - Cities and FUAs,I,USA134F,Sebastian,A,Annual,COMMUT,Employed persons commuting to work,PT_WR,Percentage of workers,BIKE,Bicycle,FUA,FUA,_Z,Not applicable,_Z,Not applicable,2019,,0.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_FUA_TRAN@DF_TRAN_COMMUT(1.2),Main mode of transport to work - Cities and FUAs,I,USA134F,Sebastian,A,Annual,COMMUT,Employed persons commuting to work,PT_WR,Percentage of workers,BIKE,Bicycle,FUA,FUA,_Z,Not applicable,_Z,Not applicable,2020,,0.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_FUA_TRAN@DF_TRAN_COMMUT(1.2),Main mode of transport to work - Cities and FUAs,I,USA134F,Sebastian,A,Annual,COMMUT,Employed persons commuting to work,PT_WR,Percentage of workers,BIKE,Bicycle,FUA,FUA,_Z,Not applicable,_Z,Not applicable,2021,,0.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_FUA_TRAN@DF_TRAN_COMMUT(1.2),Main mode of transport to work - Cities and FUAs,I,USA134F,Sebastian,A,Annual,COMMUT,Employed persons commuting to work,PT_WR,Percentage of workers,BIKE,Bicycle,FUA,FUA,_Z,Not applicable,_Z,Not applicable,2022,,0.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_FUA_TRAN@DF_TRAN_COMMUT(1.2),Main mode of transport to work - Cities and FUAs,I,USA134F,Sebastian,A,Annual,COMMUT,Employed persons commuting to work,PT_WR,Percentage of workers,BIKE,Bicycle,FUA,FUA,_Z,Not applicable,_Z,Not applicable,2023,,0.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_FUA_TRAN@DF_TRAN_COMMUT(1.2),Main mode of transport to work - Cities and FUAs,I,USA135F,Roanoke,A,Annual,COMMUT,Employed persons commuting to work,PT_WR,Percentage of workers,BIKE,Bicycle,FUA,FUA,_Z,Not applicable,_Z,Not applicable,2013,,0.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_FUA_TRAN@DF_TRAN_COMMUT(1.2),Main mode of transport to work - Cities and FUAs,I,USA135F,Roanoke,A,Annual,COMMUT,Employed persons commuting to work,PT_WR,Percentage of workers,BIKE,Bicycle,FUA,FUA,_Z,Not applicable,_Z,Not applicable,2022,,0.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_FUA_TRAN@DF_TRAN_COMMUT(1.2),Main mode of transport to work - Cities and FUAs,I,USA135F,Roanoke,A,Annual,COMMUT,Employed persons commuting to work,PT_WR,Percentage of workers,BIKE,Bicycle,FUA,FUA,_Z,Not applicable,_Z,Not applicable,2023,,0.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_FUA_TRAN@DF_TRAN_COMMUT(1.2),Main mode of transport to work - Cities and FUAs,I,USA137F,Brown,A,Annual,COMMUT,Employed persons commuting to work,PT_WR,Percentage of workers,BIKE,Bicycle,FUA,FUA,_Z,Not applicable,_Z,Not applicable,2021,,0.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_FUA_TRAN@DF_TRAN_COMMUT(1.2),Main mode of transport to work - Cities and FUAs,I,USA145F,Nashville,A,Annual,COMMUT,Employed persons commuting to work,PT_WR,Percentage of workers,BIKE,Bicycle,FUA,FUA,_Z,Not applicable,_Z,Not applicable,2023,,0.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_FUA_TRAN@DF_TRAN_COMMUT(1.2),Main mode of transport to work - Cities and FUAs,I,USA147F,McLennan,A,Annual,COMMUT,Employed persons commuting to work,PT_WR,Percentage of workers,BIKE,Bicycle,FUA,FUA,_Z,Not applicable,_Z,Not applicable,2011,,0.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_FUA_TRAN@DF_TRAN_COMMUT(1.2),Main mode of transport to work - Cities and FUAs,I,USA147F,McLennan,A,Annual,COMMUT,Employed persons commuting to work,PT_WR,Percentage of workers,BIKE,Bicycle,FUA,FUA,_Z,Not applicable,_Z,Not applicable,2020,,0.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_FUA_TRAN@DF_TRAN_COMMUT(1.2),Main mode of transport to work - Cities and FUAs,I,USA147F,McLennan,A,Annual,COMMUT,Employed persons commuting to work,PT_WR,Percentage of workers,BIKE,Bicycle,FUA,FUA,_Z,Not applicable,_Z,Not applicable,2021,,0.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_FUA_TRAN@DF_TRAN_COMMUT(1.2),Main mode of transport to work - Cities and FUAs,I,USA149F,Lackawanna,A,Annual,COMMUT,Employed persons commuting to work,PT_WR,Percentage of workers,BIKE,Bicycle,FUA,FUA,_Z,Not applicable,_Z,Not applicable,2011,,0.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_FUA_TRAN@DF_TRAN_COMMUT(1.2),Main mode of transport to work - Cities and FUAs,I,USA149F,Lackawanna,A,Annual,COMMUT,Employed persons commuting to work,PT_WR,Percentage of workers,BIKE,Bicycle,FUA,FUA,_Z,Not applicable,_Z,Not applicable,2018,,0.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_FUA_TRAN@DF_TRAN_COMMUT(1.2),Main mode of transport to work - Cities and FUAs,I,USA149F,Lackawanna,A,Annual,COMMUT,Employed persons commuting to work,PT_WR,Percentage of workers,BIKE,Bicycle,FUA,FUA,_Z,Not applicable,_Z,Not applicable,2019,,0.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_FUA_TRAN@DF_TRAN_COMMUT(1.2),Main mode of transport to work - Cities and FUAs,I,USA149F,Lackawanna,A,Annual,COMMUT,Employed persons commuting to work,PT_WR,Percentage of workers,BIKE,Bicycle,FUA,FUA,_Z,Not applicable,_Z,Not applicable,2020,,0.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_FUA_TRAN@DF_TRAN_COMMUT(1.2),Main mode of transport to work - Cities and FUAs,I,USA149F,Lackawanna,A,Annual,COMMUT,Employed persons commuting to work,PT_WR,Percentage of workers,BIKE,Bicycle,FUA,FUA,_Z,Not applicable,_Z,Not applicable,2021,,0.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_FUA_TRAN@DF_TRAN_COMMUT(1.2),Main mode of transport to work - Cities and FUAs,I,USA149F,Lackawanna,A,Annual,COMMUT,Employed persons commuting to work,PT_WR,Percentage of workers,BIKE,Bicycle,FUA,FUA,_Z,Not applicable,_Z,Not applicable,2022,,0.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_FUA_TRAN@DF_TRAN_COMMUT(1.2),Main mode of transport to work - Cities and FUAs,I,USA149F,Lackawanna,A,Annual,COMMUT,Employed persons commuting to work,PT_WR,Percentage of workers,BIKE,Bicycle,FUA,FUA,_Z,Not applicable,_Z,Not applicable,2023,,0.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_FUA_TRAN@DF_TRAN_COMMUT(1.2),Main mode of transport to work - Cities and FUAs,I,USA152F,Webb,A,Annual,COMMUT,Employed persons commuting to work,PT_WR,Percentage of workers,BIKE,Bicycle,FUA,FUA,_Z,Not applicable,_Z,Not applicable,2011,,0.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_FUA_TRAN@DF_TRAN_COMMUT(1.2),Main mode of transport to work - Cities and FUAs,I,USA152F,Webb,A,Annual,COMMUT,Employed persons commuting to work,PT_WR,Percentage of workers,BIKE,Bicycle,FUA,FUA,_Z,Not applicable,_Z,Not applicable,2013,,0.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_FUA_TRAN@DF_TRAN_COMMUT(1.2),Main mode of transport to work - Cities and FUAs,I,USA152F,Webb,A,Annual,COMMUT,Employed persons commuting to work,PT_WR,Percentage of workers,BIKE,Bicycle,FUA,FUA,_Z,Not applicable,_Z,Not applicable,2016,,0.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_FUA_TRAN@DF_TRAN_COMMUT(1.2),Main mode of transport to work - Cities and FUAs,I,USA152F,Webb,A,Annual,COMMUT,Employed persons commuting to work,PT_WR,Percentage of workers,BIKE,Bicycle,FUA,FUA,_Z,Not applicable,_Z,Not applicable,2017,,0.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_FUA_TRAN@DF_TRAN_COMMUT(1.2),Main mode of transport to work - Cities and FUAs,I,USA152F,Webb,A,Annual,COMMUT,Employed persons commuting to work,PT_WR,Percentage of workers,BIKE,Bicycle,FUA,FUA,_Z,Not applicable,_Z,Not applicable,2018,,0.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_FUA_TRAN@DF_TRAN_COMMUT(1.2),Main mode of transport to work - Cities and FUAs,I,USA152F,Webb,A,Annual,COMMUT,Employed persons commuting to work,PT_WR,Percentage of workers,BIKE,Bicycle,FUA,FUA,_Z,Not applicable,_Z,Not applicable,2019,,0.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_FUA_TRAN@DF_TRAN_COMMUT(1.2),Main mode of transport to work - Cities and FUAs,I,USA152F,Webb,A,Annual,COMMUT,Employed persons commuting to work,PT_WR,Percentage of workers,BIKE,Bicycle,FUA,FUA,_Z,Not applicable,_Z,Not applicable,2020,,0.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_FUA_TRAN@DF_TRAN_COMMUT(1.2),Main mode of transport to work - Cities and FUAs,I,USA152F,Webb,A,Annual,COMMUT,Employed persons commuting to work,PT_WR,Percentage of workers,BIKE,Bicycle,FUA,FUA,_Z,Not applicable,_Z,Not applicable,2021,,0.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_FUA_TRAN@DF_TRAN_COMMUT(1.2),Main mode of transport to work - Cities and FUAs,I,USA152F,Webb,A,Annual,COMMUT,Employed persons commuting to work,PT_WR,Percentage of workers,BIKE,Bicycle,FUA,FUA,_Z,Not applicable,_Z,Not applicable,2022,,0.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_FUA_TRAN@DF_TRAN_COMMUT(1.2),Main mode of transport to work - Cities and FUAs,I,USA152F,Webb,A,Annual,COMMUT,Employed persons commuting to work,PT_WR,Percentage of workers,BIKE,Bicycle,FUA,FUA,_Z,Not applicable,_Z,Not applicable,2023,,0.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_FUA_TRAN@DF_TRAN_COMMUT(1.2),Main mode of transport to work - Cities and FUAs,I,USA160F,Yakima,A,Annual,COMMUT,Employed persons commuting to work,PT_WR,Percentage of workers,BIKE,Bicycle,FUA,FUA,_Z,Not applicable,_Z,Not applicable,2011,,0.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_FUA_TRAN@DF_TRAN_COMMUT(1.2),Main mode of transport to work - Cities and FUAs,I,USA166F,Shawnee,A,Annual,COMMUT,Employed persons commuting to work,PT_WR,Percentage of workers,BIKE,Bicycle,FUA,FUA,_Z,Not applicable,_Z,Not applicable,2019,,0.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_FUA_TRAN@DF_TRAN_COMMUT(1.2),Main mode of transport to work - Cities and FUAs,I,USA166F,Shawnee,A,Annual,COMMUT,Employed persons commuting to work,PT_WR,Percentage of workers,BIKE,Bicycle,FUA,FUA,_Z,Not applicable,_Z,Not applicable,2020,,0.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_FUA_TRAN@DF_TRAN_COMMUT(1.2),Main mode of transport to work - Cities and FUAs,I,USA166F,Shawnee,A,Annual,COMMUT,Employed persons commuting to work,PT_WR,Percentage of workers,BIKE,Bicycle,FUA,FUA,_Z,Not applicable,_Z,Not applicable,2021,,0.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_FUA_TRAN@DF_TRAN_COMMUT(1.2),Main mode of transport to work - Cities and FUAs,I,USA166F,Shawnee,A,Annual,COMMUT,Employed persons commuting to work,PT_WR,Percentage of workers,BIKE,Bicycle,FUA,FUA,_Z,Not applicable,_Z,Not applicable,2022,,0.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_FUA_TRAN@DF_TRAN_COMMUT(1.2),Main mode of transport to work - Cities and FUAs,I,USA170F,Benton (AR),A,Annual,COMMUT,Employed persons commuting to work,PT_WR,Percentage of workers,BIKE,Bicycle,FUA,FUA,_Z,Not applicable,_Z,Not applicable,2012,,0.1,,A,Normal value,0,Units,1,One
