place_id,country,is_uk,metric_version,betweenness_mean_bike,betweenness_mean_road,betweenness_median_bike,betweenness_median_road,bike_lcc_share_of_road,bike_offroad_share,bikeable_length_share,circuity_avg_bike,circuity_avg_road,closeness_mean_bike,closeness_mean_road,closeness_median_bike,closeness_median_road,clustering_mean_bike,clustering_mean_road,component_size_gini_bike,component_size_gini_road,components_per_km_bike,components_per_km_road,connectivity_ratio_bike,connectivity_ratio_road,cycle_network_density_km2,dead_end_proportion_bike,dead_end_proportion_road,edge_length_avg_m_bike,edge_length_avg_m_road,entropy_gap_kl,four_way_proportion_bike,four_way_proportion_road,intersection_count_bike,intersection_count_road,intersection_density_km2_bike,intersection_density_km2_road,intersection_density_per_km_bike,intersection_density_per_km_road,intersection_ratio_bike_road,k_avg_bike,k_avg_road,lcc_length_km_bike,lcc_length_km_road,lcc_length_share_bike,lcc_length_share_road,length_km_bike,length_km_road,linearity_mean_bike,linearity_mean_road,linearity_median_bike,linearity_median_road,low_stress_coverage,low_stress_route_fraction,lts1_coverage,lts2_coverage,mean_route_lts,meshedness_bike,meshedness_road,modal_directness_gap,n_components_bike,n_components_road,n_edges_bike,n_edges_road,n_nodes_bike,n_nodes_road,orientation_entropy_bike,orientation_entropy_road,orientation_order_bike,orientation_order_road,self_loop_proportion_bike,self_loop_proportion_road,street_density_km2,three_way_proportion_bike,three_way_proportion_road
"San Joaquin, United States",US,False,0.5.0,,0.0824134660976766,,0.0565765765765765,0.0,,0.0,,1.063856584150173,,0.0011088872942766,,0.0011002489123242,,0.0657894736842105,,,,0.0567427627727349,,0.5045045045045045,0.0,,0.1184210526315789,,157.3517219161847,,,0.1842105263157894,0.0,67.0,0.0,22.691019324473555,,3.801765105773242,0.0,,2.9473684210526314,0.0,17.623392854612685,,1.0,0.0,17.623392854612685,,0.979648319640714,,0.9999953784127008,0.8694005085173752,0.5527272727272727,0.3179341603518999,0.5514663481654751,1.708722955363339,,0.2517006802721088,1.03329038876112,0.0,1.0,0.0,112.0,0.0,76.0,,2.550885579683721,,0.7190699958341913,,0.0,5.9685484750269495,,0.6973684210526315
"San Jose, United States",US,False,0.5.0,0.0005579630192466,0.0049219381463944,6.042296072507553e-06,0.0003113739954047,0.0309619114337191,0.973459128646727,0.1327651821358068,1.1361760616591272,1.0764267750179506,3.963448853869869e-05,8.079657405687782e-05,1.888115699792e-05,8.042297957578561e-05,0.0125772603133534,0.0246166950596252,0.7903323658043975,0.9364472203775778,0.4885916564405805,0.0050382881753296,0.5586246583225435,0.4365745811528944,0.9004398287238133,0.0616645105648986,0.2532246288634704,108.5809865981094,147.54143225160914,0.1007145149532032,0.53126347563605,0.1250304210270138,1257.0,12274.0,2.684533330163298,26.213175890552364,2.9813578259505324,3.864996816499756,0.1024116017598175,3.348857266062958,2.6191287417863225,98.32517825503176,3170.5367886426125,0.2332080665701034,0.9983798757291066,421.6199709604588,3175.6817877836347,0.9621086484401832,0.9659519835607728,0.9978633226458372,0.9998751227983008,0.839253193186999,0.0086506290788352,0.4355963465085462,0.4036568466784528,1.7996655266364276,0.3820418735160802,0.155292542671981,1.2260039696637772,206.0,16.0,3883.0,21524.0,2319.0,16436.0,3.4617685420380666,3.489368267570747,0.1077516084943071,0.0838635270424518,0.000515065670873,0.0010685746143839,6.782198572233681,0.0107805088400172,0.6217449501095157
"San Juan, United States",US,False,0.5.0,0.1666666666666666,0.033728883244607,0.1785714285714285,0.0067308781345852,0.0158776315171733,1.0,0.0158776315171733,1.057157763671715,1.1096866906085128,0.0044539250752977,0.0002651628595217,0.0055167075918494,0.0002665301909841,0.1851851851851851,0.057729190640583,,,0.2998756218112598,0.0047613146241024,1.1428571428571428,0.4682814302191465,0.1108674400302856,0.0,0.1852704257767549,138.94649526693254,172.43516281013385,1.1395419860341962,1.0,0.1737629459148446,9.0,708.0,0.2992179826593401,23.538481302534752,2.698880596301338,3.371010753864516,0.0127118644067796,5.333333333333333,2.803222094361335,3.334715886406381,210.026028302743,1.0,0.9999999999999998,3.3347158864063813,210.02602830274304,0.9641049956744592,0.9581245240834448,0.9910592422745252,1.0,0.7881204995935347,0.0321428571428571,0.3162112046534363,0.4719092949400983,2.163374895091016,1.2307692307692308,0.2019619157530294,1.1623255973477995,1.0,1.0,24.0,1218.0,9.0,869.0,1.806884502542864,2.2913029938107647,0.9633588343820476,0.830348951812017,0.0,0.0041050903119868,6.982618277188916,0.0,0.6409666283084005
"San Luis Obispo, United States",US,False,0.5.0,0.0018820475717494,0.0208487072687423,8.217592592592592e-05,0.0051866651235601,0.0908287853516213,0.9594583241174588,0.4457252312610171,1.1833715286107045,1.0660146276600566,0.0001427172368038,0.000238280373125,0.0001052795709755,0.000232359416615,0.0171285604311008,0.0233940313606474,0.6623762346577033,,0.6102817815200571,0.0041214846697335,0.5833333333333334,0.4447821681864235,3.082489889217899,0.0762124711316397,0.2685887708649468,71.5256377833705,138.17255858951788,0.0990272761460674,0.5577367205542725,0.2018209408194233,531.0,964.0,15.135007888017045,27.47673748408367,4.909994333138641,3.9731112216231215,0.5508298755186722,3.491916859122402,2.6646433990895297,22.03788018881404,242.63101288319345,0.2037775270084091,1.0000000000000002,108.1467643284562,242.6310128831934,0.9574173034570568,0.9684084236714728,0.9950712481257078,0.9998914101826536,0.8943304843134218,0.1380611090154658,0.4768725437458425,0.4174579405675792,1.5810927642803174,0.4122756224667053,0.1668567084758647,1.1470035265519622,66.0,1.0,1512.0,1756.0,866.0,1318.0,3.476833003049653,3.370042212131337,0.0947521487447183,0.1848753211272682,0.0,0.0011389521640091,6.915672869801688,0.0554272517321016,0.5295902883156297
"Sandnes, Norway",NO,False,0.5.0,0.000858764725389,0.010027594021323,4.976499101618188e-06,0.000526038854156,0.1776789658105922,1.0,0.742497487092668,1.055451689111042,1.112802968562653,5.279832204638416e-05,0.0001228650449816,3.316614612156505e-05,0.000133283636796,0.0116114180478821,0.0079281646955759,0.8104033578306706,,0.6067020303711206,0.0016031129286995,0.6419753086419753,0.3612937154877728,0.406169337007541,0.0071823204419889,0.4325886990801577,66.46954861624789,151.33099792208571,0.0152218629295174,0.688121546961326,0.0315374507227332,2497.0,2159.0,2.18975136052707,1.893341284492569,5.39122765066437,3.461120813062352,1.1565539601667438,3.849723756906077,2.166622864651774,110.8337177186418,623.7863734348379,0.2392990803326677,1.0000000000000009,463.1598147580153,623.7863734348373,0.9707005792390934,0.945623545175681,0.9976588694020704,0.9949951022497971,0.7446013447868605,0.0813007100996164,0.5083084404926564,0.236292904294204,1.4511832432942668,0.5015894955079475,0.0418145956607495,1.092916275424062,281.0,1.0,6968.0,4122.0,3620.0,3805.0,3.568468353612955,3.569114705346009,0.0136527127238319,0.0130683214724377,0.0002870264064293,0.0036390101892285,0.5470312614766448,0.0016574585635359,0.5358738501971091
"Sandwell, United Kingdom",UK,True,0.5.0,0.0025971217952997,0.006657702744011,3.205699020480855e-05,0.0002295420635831,0.1948044979267244,0.9991363634150304,0.3742444391862911,1.048688427905872,1.0669420280271296,5.233687278258823e-05,0.0001561749949532,5.156797049855165e-05,0.0001572425504622,0.0179418742586002,0.0137196404666284,0.8649513466072847,,0.402507688375248,0.0010995347744829,0.6469278717720391,0.3884616856038869,3.977770601635269,0.0106761565836298,0.3554790590935169,78.083544226862,89.56820520669186,0.0529422962797484,0.7130782918149466,0.0401606425702811,1641.0,5617.0,19.177938779866945,65.6444132398005,4.821278223531255,6.176086828270769,0.2921488338970981,3.878113879003559,2.330235226620769,177.1699289986794,909.4755556687468,0.5205274348238341,0.9999999999999974,340.36616928489144,909.4755556687492,0.9672890142757176,0.9685839081499787,0.9984127958396488,0.9992973697064784,0.7924276879688918,0.020799938935959,0.4234907228284245,0.3689369651404672,1.5207492167749952,0.5005566688933423,0.0826398852223816,1.2048069796318306,137.0,1.0,4359.0,10154.0,2248.0,8715.0,3.526850111848566,3.5809005262978517,0.0509170083520402,0.0023819613311302,0.0002294104152328,0.0010833169194406,10.628803490798743,0.0169039145907473,0.604360298336202
"Sangamon, United States",US,False,0.5.0,0.0010502620677649,0.0059796409749236,0.0001495323035579,0.0006938547342902,0.0131429212401118,1.0,0.0628063350985404,1.1132690530429885,1.0538727756694026,0.0001413364139407,6.042912192473428e-05,4.459311566574949e-05,6.495888018074498e-05,0.0151726814124951,0.0258157324668291,0.7354838257661853,,0.2148876375011203,0.0002453873630805,0.7110073901205757,0.45433001557316,0.1128351050358775,0.0,0.2391348497156783,140.01516188729437,303.66538582382714,0.5171955534612783,0.7508731082654249,0.2033915515840779,645.0,7493.0,0.2843496472852013,3.303305282338005,2.5200459306949567,1.8386875115623964,0.0860803416522087,4.256111757857974,2.725426482534525,53.55989434467634,4075.189477755764,0.2092610756461293,1.0000000000000009,255.9477159299741,4075.18947775576,0.9610533123789378,0.974712525318428,0.9997237444186684,0.9999740609693126,0.7875189656390259,0.3329680986385562,0.270102414386724,0.5174165512523019,1.534307549568362,0.5977816695855225,0.1814534558935554,1.1651795918204504,55.0,1.0,1828.0,13420.0,859.0,9848.0,3.294240484670882,2.7629793148128607,0.2459792152431946,0.6074271731323615,0.0032822757111597,0.0011177347242921,1.796556109488704,0.0,0.5574735987002437
"Sankt Augustin, Germany",DE,False,0.5.0,0.0132989418592959,0.0192882444053517,0.0008510077389688,0.0035286875384015,0.5727843699301621,0.9837874927922764,0.8994195252288029,1.0447577219033817,1.0804370592129875,0.0001641420299102,0.0002734267985687,0.0001891255719986,0.0002621942377637,0.0079004329004329,0.0114503816793893,0.8399528789468915,,0.7871997905239015,0.0051680500865198,0.5957954052882531,0.4057084607543323,5.087321310448255,0.0253246753246753,0.3213740458015267,63.30832999513164,121.54307582196346,0.0439752489112286,0.5902597402597403,0.0725190839694656,927.0,889.0,27.097754570868783,25.986951255126588,5.326527049749319,4.594396526916154,1.042744656917885,3.57012987012987,2.430534351145038,110.83181477365916,193.49657670856612,0.6368378202423967,1.0000000000000018,174.0345991566169,193.4965767085658,0.977849217381464,0.9647816473067324,0.999987729942794,0.997802187947789,0.8883792106237044,0.8078855619360131,0.4960846098859492,0.3922946007377551,1.1762056107917311,0.4377235772357724,0.1082217973231357,1.0559033716640556,137.0,1.0,2749.0,1592.0,1540.0,1310.0,3.5391430297282143,3.548539278796703,0.0399848004325987,0.0315864142110153,0.0,0.0025125628140703,5.656227341911544,0.0116883116883116,0.6061068702290077
"Santa Barbara, United States",US,False,0.5.0,0.0030876354235991,0.0159807376867491,0.0006738470035901,0.0062765673366034,0.0499561721938183,0.9441561263966062,0.1722595559770031,1.131962780963393,1.088562417037825,0.0002122636543658,0.0002396490366789,0.0001933426311787,0.0002349599070811,0.0,0.0207807024692364,0.7060572006282417,,0.4562965041131631,0.0025355301029803,0.6447058823529411,0.474776318294308,0.6299250413642978,0.0210772833723653,0.2036508841985168,82.6499765770198,158.13746761341574,0.3123730496539575,0.7704918032786885,0.2498573873359954,331.0,1396.0,3.069038344820147,12.943738759422736,4.8720691245631285,3.5396000237606327,0.237106017191977,3.850117096018735,2.845407872219053,19.70245675060108,394.3948442278592,0.2900052302496795,1.0000000000000009,67.93828074631028,394.3948442278588,0.9584861648047692,0.9653579500647356,0.9986385563132834,0.999794308443244,0.8396442819488906,0.2094373726108526,0.3680923869250712,0.4715518950238195,1.7955519168008776,0.5017667844522968,0.2119394458726078,1.1166229175735252,31.0,1.0,822.0,2494.0,427.0,1753.0,3.3778225203571464,3.253094941848393,0.1784689042764725,0.2781500043999318,0.0,0.0024057738572574,3.65683655569386,0.0046838407494145,0.5464917284654878
"Santa Cruz, United States",US,False,0.5.0,0.0104143259158893,0.0207665988754635,0.0001262129344937,0.0072381235491655,0.1205103085545546,0.9830763422932074,0.391794029330926,1.1343001679835478,1.0629448360446996,0.0001073173991752,0.0003180510144741,9.26149233021474e-05,0.0003200617838003,0.0115405260332796,0.0297360248447204,0.7248977846099156,,0.6161915768639323,0.0040236696789882,0.6079698438341411,0.4714878175220321,2.43460129160067,0.0193236714975845,0.1987577639751552,86.24651415078108,136.62965779614746,0.1513597737699473,0.6731078904991948,0.2189440993788819,420.0,1032.0,10.501265662344682,25.80310991318979,4.313341038047526,4.1524271087159095,0.4069767441860465,3.636070853462158,2.824534161490684,29.950348355846124,248.52934753119223,0.3075858730168817,1.0000000000000002,97.37231447623184,248.52934753119223,0.9594826388293188,0.972236559605246,0.9968435617009488,0.9999176534112644,0.7955045667356345,0.0715751763257081,0.470900078165812,0.3246044885698225,1.6375436685038474,0.4591754244139046,0.2069233761182419,1.2387862953134192,60.0,1.0,1129.0,1819.0,621.0,1288.0,3.475890781732191,3.443393372120407,0.0955679687366316,0.1234806776314868,0.0,0.0016492578339747,6.21398262693866,0.003220611916264,0.5822981366459627
"Santa Fe, United States",US,False,0.5.0,0.0028142891313826,0.0124674421291599,0.000281908990011,0.0017155865024102,0.1025509835500028,1.0,0.3222902148585641,1.1830253234545598,1.0919853071084702,6.573561034270814e-05,0.0001396917890257,5.747807057160097e-05,0.0001421773644185,0.0071982281284606,0.0303354746609564,0.83339819705599,0.7498943175842632,0.2611334192234702,0.0049506321051931,0.6518682944876064,0.4289412604891983,1.937469610545336,0.0254706533776301,0.2730192719486081,147.7884700771563,168.15351320251537,0.0817898339096188,0.7253599114064231,0.1177730192719486,672.0,2716.0,4.999858515251127,20.20776149913997,2.5806126135025296,3.3614791994261557,0.2474226804123711,3.902547065337763,2.572269807280514,82.858900739102,807.8809226954672,0.3181945303397034,0.9998803082673132,260.40328427594943,807.9776309380863,0.936261098406642,0.9538897772557662,0.9870735071939044,0.9980845218196254,0.8506447207922493,0.0528621908127208,0.4821741523951532,0.368470568397096,1.493690511818763,0.5147140477512493,0.1436989420115173,1.224354073033142,68.0,4.0,1762.0,4805.0,903.0,3736.0,3.5073946154689897,3.512597129998274,0.0680910222643538,0.0635139488632574,0.0011350737797956,0.0049947970863683,6.011568211574737,0.0188261351052048,0.6092077087794433
"Santa Maria, United States",US,False,0.5.0,0.0022362479788768,0.0144984856517532,0.0002784739626844,0.0046523437499999,0.0222081118119427,1.0,0.1478050405693308,1.058853727086522,1.069898809976099,0.0001219014527454,0.0002244187841186,0.0001147019273979,0.0002209625136354,0.0279232111692844,0.0341463414634146,0.5206008823348578,0.6660728683004358,0.3916889077326252,0.0072366993622471,0.5961199294532628,0.474609375,1.0266927611207226,0.0104712041884816,0.1756097560975609,181.28140919485364,142.16516851995732,0.2349031442833947,0.6020942408376964,0.1960975609756097,115.0,1690.0,1.9269407962809344,28.317651701867646,1.876842682885496,4.076673974065918,0.0680473372781065,3.5392670157068062,2.844878048780488,9.206453398271288,414.2421536777188,0.1502527364858415,0.999248643111817,61.27311630786053,414.5536314041956,0.9629657807969052,0.9670054940537226,0.9920233932075356,0.9999999860963548,0.8461444862979688,0.1437629506837961,0.418553181760566,0.4275913045374028,1.5308087138723,0.4535809018567639,0.2122100122100122,1.14710129727382,24.0,3.0,338.0,2916.0,191.0,2050.0,3.0723300246477896,2.9087404888418846,0.4111772015665649,0.5198963901805755,0.0,0.0,6.94626351825351,0.0,0.6282926829268293
"Santa Rosa, United States",US,False,0.5.0,0.0017343318820685,0.0091519834097581,0.0002824798533236,0.0012664589823468,0.0381710378343875,0.9270575008425856,0.1485377159240666,1.0590946640377694,1.0888558551570218,8.816848648632013e-05,0.0001562790580128,8.312504167307275e-05,0.0001525370804862,0.00736160188457,0.0269185523493183,0.6685333129141051,,0.398954821332234,0.0012093844472976,0.609338061465721,0.424368293527172,1.10946861829961,0.0176678445229682,0.2964500726593315,119.12795783285532,134.8885686396193,0.124451617263491,0.7226148409893993,0.137429935644592,412.0,3389.0,3.721687265461752,30.613587724878343,3.3544772732424573,4.098603891891686,0.1215697845972263,3.6431095406360425,2.545152584596221,31.562368707221747,826.8669257608673,0.2569787585390152,1.000000000000001,122.82092452567385,826.8669257608664,0.9764781064597272,0.9588922544237062,0.999573928009878,0.999882906258302,0.8829980922773032,0.0396450847270519,0.4283561019809541,0.4546419902963491,1.7647225592347024,0.4560780834072759,0.1364627687194932,1.2072207669340216,49.0,1.0,1031.0,6130.0,566.0,4817.0,3.4464677870987663,3.411773045628877,0.120858734935228,0.1502200932676163,0.0,0.0029363784665579,7.469272106397389,0.0053003533568904,0.5661199916960764
"Santander, Spain",ES,False,0.5.0,0.0271654359442549,0.0131900957796587,0.0084602320023629,0.0041958368209032,0.121860818498971,0.9890852010385208,0.2265600767531463,1.0682427773983172,1.0741660870365202,0.000150765815172,0.0002958016257345,0.000153832790496,0.000293220670318,0.0024875621890547,0.038195991091314,0.8028886253573722,0.7487752535489485,0.2691000265174892,0.0110849677567411,0.6392215568862275,0.4484893511639425,2.2984167788960903,0.017910447761194,0.2134372680029695,63.82044242101578,99.62701336141556,0.0590781359630108,0.8492537313432836,0.1102449888641425,577.0,2119.0,16.22167351445804,59.57318228273239,7.057759786390513,5.872261669133598,0.2722982538933459,3.823880597014925,2.688938381588716,43.97335966083033,360.2773512545858,0.5378741932178424,0.998415705535293,81.75398674132121,360.8490423950472,0.9579573722977606,0.9631845596111296,0.9994029940838148,0.9988514242927972,0.8236049535403258,0.4268602443784925,0.3918791210621848,0.4317258324781408,1.5388336034934544,0.4741573033707865,0.173137655582389,1.1494293525279682,22.0,4.0,1281.0,3622.0,670.0,2694.0,3.372195369788035,3.421580932957652,0.1831048900415024,0.1419704635409293,0.0,0.0024848150193263,10.14484463386011,0.0119402985074626,0.676317743132888
"Santiago de Compostela, Spain",ES,False,0.5.0,0.0009018603297785,0.0132233156753475,4.131975290787761e-05,0.0028592249089102,0.0090182140826751,1.0,0.1055700519351406,1.0685922413799769,1.0804364677834597,0.0001574845758358,0.0001442405054305,8.765416907984986e-05,0.0001483830209036,0.0122369065100342,0.025057927838464,0.6353305317489513,,1.132936863595135,0.0013000456905323,0.5547373588610702,0.4330352213757314,0.3694373840094933,0.039647577092511,0.2476001324064879,71.86272405788232,196.1253784709356,0.066728952415482,0.5433186490455213,0.0900364117841774,372.0,2273.0,1.6923947171960487,10.34089567792102,4.581005578884676,2.95500385457997,0.1636603607567092,3.3186490455212923,2.5964912280701755,6.936843949678794,769.2037343630084,0.0854239807347606,0.9999999999999988,81.20487818540701,769.2037343630094,0.9685413067760944,0.9555792758045726,0.999008980792178,0.9921864055923068,0.4265561177184145,0.1202004833079745,0.1829321039331935,0.243624013785221,2.095851518067536,0.3986735445836404,0.1494119595825741,1.1101416007442768,92.0,1.0,1130.0,3922.0,681.0,3021.0,3.5046673102886547,3.570917264466426,0.0704859738334042,0.0114376446761478,0.0,0.0010198878123406,3.499452517428575,0.0029368575624082,0.6623634558093346
"Santiago, Chile",CL,False,0.5.0,0.0516414144095738,0.0140873964929541,0.0192653955360832,0.008734447943506,0.2099518869922763,0.5904703893754584,0.2301642389634458,1.0134224554080424,1.0091800101197694,0.0002720134541056,0.0003191857488226,0.0002714408522036,0.0003140456373715,0.0014749262536873,0.0076117982873453,0.8883110276785844,0.8328193794807086,0.1706374911025612,0.0168319921192511,0.4951958610495195,0.5387301587301587,3.524845822717042,0.0320796460176991,0.1094196003805899,61.227817676657295,105.02770925857337,0.350865156046773,0.3451327433628318,0.4467174119885823,326.0,1872.0,14.005678311002862,80.42524477974649,3.973415864245354,5.25158154120637,0.1741452991452991,2.9646017699115044,3.22930542340628,74.84029893959453,356.1540335942893,0.9121829174584346,0.9991303144497664,82.04527568672079,356.464045223598,0.9903663072996396,0.9946559706239216,1.0,0.9999999724846014,0.6272436801165641,0.0585655314757481,0.2944374407452579,0.3328062393713061,1.6713755697320452,0.2495840266222961,0.3091212193379376,1.1522231665904572,14.0,6.0,1340.0,3394.0,904.0,2102.0,2.9451546267246504,2.554484111029262,0.4966553254154782,0.7173311929291204,0.0,0.0,15.31448081852911,0.0154867256637168,0.4438629876308277
"Sarasota, United States",US,False,0.5.0,0.0028613298895386,0.01953311348581,0.0008061671789187,0.004299218233843,0.0402721204133953,0.9451431942724372,0.1289208939290222,1.0664008783266574,1.067373398418205,0.0005048181888091,0.0002146943968795,0.0002533306724884,0.0002186078949736,0.007158836689038,0.0328791565287915,0.6745954262813625,,0.4947259484366943,0.0024530965970131,0.6696629213483146,0.4721545705471667,1.2926967173669692,0.0357941834451901,0.1980535279805352,58.785624932585215,140.1815790811821,0.4984201764270666,0.6823266219239373,0.2253041362530413,311.0,1646.0,7.649769983348334,40.48720705013298,5.917683460146613,4.03779699868365,0.1889428918590522,4.0,2.830170316301704,16.416850629702044,407.6480319680771,0.3123785383893417,0.9999999999999988,52.55434868973118,407.64803196807753,0.9663629746998452,0.9723788427294856,0.9999992275462816,0.9999982478150656,0.8400800764959825,0.1250163097168633,0.3674273068544724,0.4726527696415102,1.7608898605192749,0.532058492688414,0.2080389768574908,1.150533060333507,26.0,1.0,894.0,2908.0,447.0,2055.0,3.098082339821157,2.812507792766469,0.3930526105152385,0.5786721686972462,0.0022371364653243,0.0024071526822558,10.027053629326115,0.0134228187919463,0.575669099756691
"Sarpsborg, Norway",NO,False,0.5.0,0.000425539888603,0.0146028346102558,6.033140038229997e-06,0.0013527223537368,0.0517096866639046,1.0,0.3555033399696429,1.075849038400897,1.116426634807844,4.090985241995803e-05,0.0001114081242967,3.735372517736509e-05,0.0001161041404639,0.0114954051796157,0.0207277233299538,0.7210193563096166,,0.7994100642368597,0.0012630797681846,0.6141495233316608,0.4007439972945553,0.6593230628884201,0.0,0.3335586346738763,76.64966022465082,222.70481981063736,0.0328179659337564,0.6265664160401002,0.0696181142277796,1250.0,1972.0,2.9281638447581946,4.619471281490528,4.441167023538109,2.490793302860166,0.6338742393509128,3.681203007518797,2.4028387968908413,40.9393673831251,791.7156344268167,0.1454548547091574,1.000000000000001,281.45755234491776,791.7156344268158,0.9714415363756568,0.9439178427600368,0.9977701950436944,0.99363557484669,0.6603726367075822,0.1193071208168346,0.418251742947363,0.2421208937602192,1.5358089708064837,0.4772898368883312,0.1009639776763064,1.1109221986107911,225.0,1.0,3672.0,3555.0,1995.0,2959.0,3.5302143921839955,3.5217159032799565,0.0479313440679012,0.0554643753014986,0.0016339869281045,0.0050632911392405,1.8546184768467184,0.0,0.596823251098344
"Saskatoon, Canada",CA,False,0.5.0,0.0011758242291412,0.008392622147424,2.875973554341405e-06,0.0016798647719822,0.3121150190191059,1.0,0.7040991951389198,1.054470631289812,1.097757157813242,3.430301109675833e-05,0.0001197087241948,2.3569106807949493e-05,0.0001158777711311,0.0509103977000479,0.0418104526131532,0.8735880706477128,0.8741612138827828,0.4708434513289371,0.006013977235685,0.7194664110551962,0.4879299562226391,3.962808506509684,0.0009583133684714,0.1646661665416354,51.99384038328892,170.49916685635705,0.1467433767101577,0.735026353617633,0.2558139534883721,6149.0,4453.0,26.016299563841468,18.840556506389014,6.565116512974227,3.347530078813165,1.380866831349652,4.315764254911356,2.9264816204051014,415.1861662090983,1329.0680000802968,0.4432827379635409,0.9991230871450374,936.6170406645666,1330.2344998132978,0.9740281750551274,0.9584797315429852,0.999554750785296,0.9999669291651426,0.8189933804579095,0.6158395989974937,0.528236138393223,0.2907572420646866,1.1380429160855958,0.6055359175603618,0.2324795947086968,1.1211641880276335,441.0,8.0,18014.0,7802.0,8348.0,5332.0,3.472695568532839,3.080548855292631,0.098331797857572,0.4054226019027438,0.0004440990340846,0.000769033581133,5.628196330671584,0.0015572592237661,0.5793323330832708
"Sassari, Italy",IT,False,0.5.0,0.0040810998203506,0.0124588153484804,0.0017584538055741,0.0030287150805754,0.0110502164421205,0.9798166662527088,0.0804783349461611,1.1093042386899137,1.1053428130105976,0.0002125053814096,0.0001184810293539,0.0001896267742244,0.0001289205156034,0.0023148148148148,0.0194514501891551,0.5494853638249546,0.7497827685153815,0.3508009060497471,0.0040331246880697,0.6135940409683427,0.4303890641430073,0.1459950990962147,0.0166666666666666,0.2676544766708701,121.11889789091164,242.31293490158583,0.1802545792491836,0.7527777777777778,0.1144388398486759,272.0,2322.0,0.4975192124058116,4.247204452964319,3.4077802301975435,2.341228881424497,0.1171403962101636,3.661111111111111,2.580706179066835,10.959459274649008,991.4423683179716,0.1373067229772206,0.9996526731153916,79.81735371011077,991.7868425521908,0.9585078880383406,0.9510304211883768,0.9989528628758148,0.997992819942339,0.4655174169119129,0.0010281107112902,0.3779371319980117,0.0875802849139011,2.677726889231176,0.4573426573426573,0.1459220697270863,1.0736061711474645,28.0,4.0,659.0,4093.0,360.0,3172.0,3.462570573885847,3.5563585492126,0.1070618866941556,0.0245696517953826,0.0,0.0012215978499877,1.814091944047841,0.0027777777777777,0.6175914249684742
"Sassuolo, Italy",IT,False,0.5.0,0.005724120262475,0.0252165049621196,0.000891842008121,0.0072252823744964,0.1973371223285861,1.0,0.5974641856472878,1.0614936070089722,1.0916529135999669,0.0001576507150856,0.0003645353622037,0.0001479196015818,0.0003852312644345,0.0121412803532008,0.0246305418719211,0.7425076294829345,,0.2675382667038458,0.005708733308775,0.698781838316722,0.4402764067127344,2.7595147682119183,0.0,0.2453201970443349,82.93021042450833,130.9194378211863,0.1325068029254577,0.7880794701986755,0.1251231527093596,476.0,766.0,12.550688566528384,20.197116474707443,4.548150533965378,4.372889714521653,0.6214099216710183,4.178807947019868,2.6364532019704434,34.56758472588926,175.17020780474704,0.3302911322036695,0.9999999999999988,104.6579255557295,175.17020780474726,0.9567351466998568,0.967491690935786,0.9997487872837688,0.9999999524223766,0.7752552836491798,0.4889195311730523,0.3903209166960146,0.3849343669531652,1.318151129534637,0.5702410640066501,0.16,1.1233055941467691,28.0,1.0,1262.0,1338.0,604.0,1015.0,3.273162294881537,3.442085307904585,0.2625473994648077,0.1245950421058904,0.0,0.0007473841554559,4.618711605654291,0.0,0.6295566502463055
"Savannah, United States",US,False,0.5.0,0.0032886749743485,0.011414602472921,0.0013210832882964,0.0028476114676583,0.0142412487534668,1.0,0.0490541515896587,1.147605154733699,1.0593446366620234,0.0002220779036853,0.0001409641729078,0.0001515254875346,0.0001451263602919,0.0077898550724637,0.0208349439505218,0.6045863954249471,0.4999622846736549,0.4206444562370747,0.0018758506292366,0.6263736263736264,0.4949729311678267,0.1859114180583952,0.0,0.1662156938538848,152.92602678177713,138.82590788832724,0.3235446892271725,0.7717391304347826,0.2991882489369926,142.0,4314.0,0.504762283852549,15.334820369999267,2.715068762984755,4.046209807263435,0.0329160871580899,3.717391304347826,2.968689601855431,15.183776929256052,1066.1427611436031,0.2903168904559978,0.999962284673659,52.300701159367776,1066.1829725823534,0.9460487480961745,0.977251089675945,0.9972412888703152,0.9999999935444012,0.8395872436211579,0.0543982502248954,0.4831983842392159,0.356388859381942,1.7880199683194644,0.4958677685950413,0.2424828386348254,1.195424745922471,22.0,2.0,342.0,7680.0,184.0,5174.0,3.111810472214908,2.9246626694150955,0.3832784263628006,0.5098017545054793,0.0116959064327485,0.0020833333333333,3.789922198911044,0.0,0.5345960572091225
