place_id,country,metric,baseline,scenario,delta
"South Tyneside, United Kingdom",UK,n_components_road,1.0,1.0,0.0
"South Tyneside, United Kingdom",UK,n_edges_bike,2783.0,7300.0,4517.0
"South Tyneside, United Kingdom",UK,n_edges_road,6470.0,6470.0,0.0
"South Tyneside, United Kingdom",UK,n_nodes_bike,1443.0,5607.0,4164.0
"South Tyneside, United Kingdom",UK,n_nodes_road,5578.0,5578.0,0.0
"South Tyneside, United Kingdom",UK,orientation_entropy_bike,3.5566110392672825,3.5558191059244955,-0.0007919333427870434
"South Tyneside, United Kingdom",UK,orientation_entropy_road,3.527234819436966,3.527234819436966,0.0
"South Tyneside, United Kingdom",UK,orientation_order_bike,0.024342653173684,0.0250545443217016,0.0007118911480176009
"South Tyneside, United Kingdom",UK,orientation_order_road,0.0505758331791863,0.0505758331791863,0.0
"South Tyneside, United Kingdom",UK,self_loop_proportion_bike,0.0,0.0,0.0
"South Tyneside, United Kingdom",UK,self_loop_proportion_road,0.0017001545595054,0.0017001545595054,0.0
"South Tyneside, United Kingdom",UK,street_density_km2,8.1902638335964,8.1902638335964,0.0
"South Tyneside, United Kingdom",UK,three_way_proportion_bike,0.0034650034650034,0.0180131977884786,0.0145481943234752
"South Tyneside, United Kingdom",UK,three_way_proportion_road,0.5813911796342776,0.5813911796342776,0.0
"Sunderland, United Kingdom",UK,betweenness_mean_bike,0.0009320378092791,0.0214366631006918,0.0205046252914127
"Sunderland, United Kingdom",UK,betweenness_mean_road,0.0049983440195893,0.0049983440195893,0.0
"Sunderland, United Kingdom",UK,betweenness_median_bike,3.5199980007111106e-05,0.0106895457690246,0.010654345789017488
"Sunderland, United Kingdom",UK,betweenness_median_road,0.000172651931129,0.000172651931129,0.0
"Sunderland, United Kingdom",UK,bike_lcc_share_of_road,0.0525468910888811,0.4780652171121334,0.4255183260232523
"Sunderland, United Kingdom",UK,bike_offroad_share,0.9583473785540916,0.9759504753360044,0.017603096781912853
"Sunderland, United Kingdom",UK,bikeable_length_share,0.3255422480517596,0.5638235354834336,0.23828128743167398
"Sunderland, United Kingdom",UK,circuity_avg_bike,1.0584525931037043,1.0329359286014517,-0.02551666450225265
"Sunderland, United Kingdom",UK,circuity_avg_road,1.0832246474333742,1.0832246474333742,0.0
"Sunderland, United Kingdom",UK,closeness_mean_bike,3.3975634184668904e-05,0.0001033086351849,6.93330010002311e-05
"Sunderland, United Kingdom",UK,closeness_mean_road,0.0001208609587808,0.0001208609587808,0.0
"Sunderland, United Kingdom",UK,closeness_median_bike,2.962763148402797e-05,0.0001091757954447,7.954816396067203e-05
"Sunderland, United Kingdom",UK,closeness_median_road,0.0001206660429093,0.0001206660429093,0.0
"Sunderland, United Kingdom",UK,clustering_mean_bike,0.0112708555200567,0.0139790621975895,0.0027082066775328
"Sunderland, United Kingdom",UK,clustering_mean_road,0.0140070768965219,0.0140070768965219,0.0
"Sunderland, United Kingdom",UK,component_size_gini_bike,0.782474421241186,0.9418277019816226,0.15935328074043653
"Sunderland, United Kingdom",UK,components_per_km_bike,0.4280881227713211,0.1585624631776958,-0.2695256595936253
"Sunderland, United Kingdom",UK,components_per_km_road,0.000876482829253,0.000876482829253,0.0
"Sunderland, United Kingdom",UK,connectivity_ratio_bike,0.6224235963041933,0.399442733538642,-0.2229808627655513
"Sunderland, United Kingdom",UK,connectivity_ratio_road,0.3852107610415767,0.3852107610415767,0.0
"Sunderland, United Kingdom",UK,cycle_network_density_km2,2.659680061188038,4.606438102360856,1.9467580411728176
"Sunderland, United Kingdom",UK,dead_end_proportion_bike,0.020234291799787,0.0089733438902084,-0.011260947909578599
"Sunderland, United Kingdom",UK,dead_end_proportion_road,0.3652369034262535,0.3652369034262535,0.0
"Sunderland, United Kingdom",UK,edge_length_avg_m_bike,106.02879077030008,47.23398291503827,-58.79480785526181
"Sunderland, United Kingdom",UK,edge_length_avg_m_road,85.21987323549443,85.21987323549443,0.0
"Sunderland, United Kingdom",UK,entropy_gap_kl,0.0310091472108045,0.0143706017841496,-0.0166385454266549
"Sunderland, United Kingdom",UK,four_way_proportion_bike,0.6922257720979765,0.1228116477522653,-0.5694141243457113
"Sunderland, United Kingdom",UK,four_way_proportion_road,0.0405626995771122,0.0405626995771122,0.0
"Sunderland, United Kingdom",UK,intersection_count_bike,1321.0,1675.0,354.0
"Sunderland, United Kingdom",UK,intersection_count_road,7355.0,7355.0,0.0
"Sunderland, United Kingdom",UK,intersection_density_km2_bike,9.45950191366089,11.994447922317937,2.5349460086570463
"Sunderland, United Kingdom",UK,intersection_density_km2_road,52.6681578917304,52.6681578917304,0.0
"Sunderland, United Kingdom",UK,intersection_density_per_km_bike,3.556631510571793,2.6038443708102004,-0.9527871397615928
"Sunderland, United Kingdom",UK,intersection_density_per_km_road,6.4465312091561175,6.4465312091561175,0.0
"Sunderland, United Kingdom",UK,intersection_ratio_bike_road,0.1796057104010877,0.2277362338545207,0.048130523453432994
"Sunderland, United Kingdom",UK,k_avg_bike,3.730564430244941,2.3962347145245007,-1.3343297157204406
"Sunderland, United Kingdom",UK,k_avg_road,2.310865625269699,2.310865625269699,0.0
"Sunderland, United Kingdom",UK,lcc_length_km_bike,59.95199145391448,545.4359186015677,485.48392714765316
"Sunderland, United Kingdom",UK,lcc_length_km_road,1140.9236628767962,1140.9236628767962,0.0
"Sunderland, United Kingdom",UK,lcc_length_share_bike,0.16141343067867,0.8478986545005268,0.6864852238218568
"Sunderland, United Kingdom",UK,lcc_length_share_road,0.9999999999999972,0.9999999999999972,0.0
"Sunderland, United Kingdom",UK,length_km_bike,371.4188540683612,643.2796133199062,271.86075925154495
"Sunderland, United Kingdom",UK,length_km_road,1140.9236628767994,1140.9236628767994,0.0
"Sunderland, United Kingdom",UK,linearity_mean_bike,0.9662837841446258,0.9913277109816157,0.02504392683698986
"Sunderland, United Kingdom",UK,linearity_mean_road,0.9612153423060412,0.9612153423060412,0.0
"Sunderland, United Kingdom",UK,linearity_median_bike,0.997457546827894,1.0,0.002542453172105996
"Sunderland, United Kingdom",UK,linearity_median_road,0.9999398263106728,0.9999398263106728,0.0
"Sunderland, United Kingdom",UK,low_stress_coverage,0.7772595193373351,0.8487003587924653,0.07144083945513025
"Sunderland, United Kingdom",UK,low_stress_route_fraction,0.0175060767496631,0.4852457777609854,0.4677397010113223
"Sunderland, United Kingdom",UK,lts1_coverage,0.3534080691577483,0.4893979846609289,0.13598991550318057
"Sunderland, United Kingdom",UK,lts2_coverage,0.4238514501795868,0.3593023741315363,-0.06454907604805049
"Sunderland, United Kingdom",UK,mean_route_lts,1.3740084121676877,1.0636524666075182,-0.31035594556016943
"Sunderland, United Kingdom",UK,meshedness_bike,0.4756065049320181,0.1035681288222095,-0.3720383761098086
"Sunderland, United Kingdom",UK,meshedness_road,0.0777763390737623,0.0777763390737623,0.0
"Sunderland, United Kingdom",UK,modal_directness_gap,1.197861681415874,1.1358499825227977,-0.06201169889307634
"Sunderland, United Kingdom",UK,n_components_bike,159.0,102.0,-57.0
"Sunderland, United Kingdom",UK,n_components_road,1.0,1.0,0.0
"Sunderland, United Kingdom",UK,n_edges_bike,3503.0,13619.0,10116.0
"Sunderland, United Kingdom",UK,n_edges_road,13388.0,13388.0,0.0
"Sunderland, United Kingdom",UK,n_nodes_bike,1878.0,11367.0,9489.0
"Sunderland, United Kingdom",UK,n_nodes_road,11587.0,11587.0,0.0
"Sunderland, United Kingdom",UK,orientation_entropy_bike,3.5452958872814797,3.5473450454549806,0.002049158173500931
"Sunderland, United Kingdom",UK,orientation_entropy_road,3.5531222516782117,3.5531222516782117,0.0
"Sunderland, United Kingdom",UK,orientation_order_bike,0.0344894976275871,0.0326558512629695,-0.0018336463646176013
"Sunderland, United Kingdom",UK,orientation_order_road,0.0274768735580159,0.0274768735580159,0.0
"Sunderland, United Kingdom",UK,self_loop_proportion_bike,0.0,0.0,0.0
"Sunderland, United Kingdom",UK,self_loop_proportion_road,0.002390200179265,0.002390200179265,0.0
"Sunderland, United Kingdom",UK,street_density_km2,8.169999676248356,8.169999676248356,0.0
"Sunderland, United Kingdom",UK,three_way_proportion_bike,0.011182108626198,0.0245447347585114,0.013362626132313402
"Sunderland, United Kingdom",UK,three_way_proportion_road,0.5942003969966342,0.5942003969966342,0.0
